full_name,gender,type,state,district,full_district,party,personal_twitter,official_twitter,partisan_lean_2018,partisan_lean_2020,last_name,first_name,middle_name,suffix,url,address,phone,contact_form,rss_url,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Doug Lamborn,M,rep,CO,5.0,CO-5,R,DougLambornCD5,RepDLamborn,R+26.49,R+28.04,Lamborn,Doug,,,https://lamborn.house.gov,2371 Rayburn House Office Building Washington DC 20515-0605,202-225-4422,,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,CongressmanDougLamborn,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,1834.0,N00028133,,H6CO05159,1022846.0,412191,2698.0,Doug Lamborn,,20704.0,Doug Lamborn
Jason Crow,M,rep,CO,6.0,CO-6,D,JasonCrowCO,RepJasonCrow,D+4.07,D+2.38,Crow,Jason,,,https://crow.house.gov,1229 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,,,,,C001121,,N00040876,,H8CO06229,,412762,180218.0,Jason Crow,,21912.0,Jason Crow
Ed Perlmutter,M,rep,CO,7.0,CO-7,D,Ed4Colorado,RepPerlmutter,D+9.37,D+7.69,Perlmutter,Ed,,,https://perlmutter.house.gov,1226 Longworth House Office Building Washington DC 20515-0607,202-225-2645,,http://perlmutter.house.gov/index.php?format=feed&amp;type=rss,RepPerlmutter,RepPerlmutter,UCJXuMAzxngpEvDdvlE6wS5g,P000593,1835.0,N00027510,,H6CO07023,1021382.0,412192,2653.0,Ed Perlmutter,,20705.0,Ed Perlmutter
John B. Larson,M,rep,CT,1.0,CT-1,D,JohnLarsonCT,RepJohnLarson,D+20.56,D+19.61,Larson,John,B.,,https://larson.house.gov,1501 Longworth House Office Building Washington DC 20515-0701,202-225-2265,,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,1583.0,N00000575,,H8CT01046,36596.0,400233,17188.0,John B. Larson,,29908.0,John B. Larson
Joe Courtney,M,rep,CT,2.0,CT-2,D,JoeCourtneyCT,RepJoeCourtney,D+2.29,D+1.31,Courtney,Joe,,,https://courtney.house.gov,2449 Rayburn House Office Building Washington DC 20515-0702,202-225-2076,,http://courtney.house.gov/index.php?format=feed&amp;type=rss,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,1836.0,N00024842,,H2CT02112,1021284.0,412193,30333.0,Joe Courtney,,20706.0,Joe Courtney (politician)
Rosa L. DeLauro,F,rep,CT,3.0,CT-3,D,Rosa_DeLauro,RosaDeLauro,D+15.02,D+14.06,DeLauro,Rosa,L.,,https://delauro.house.gov,2413 Rayburn House Office Building Washington DC 20515-0703,202-225-3661,,http://delauro.house.gov/index.php?format=feed&amp;type=rss,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,281.0,N00000615,,H0CT03072,19040.0,400103,26788.0,Rosa DeLauro,,29109.0,Rosa DeLauro
James A. Himes,M,rep,CT,4.0,CT-4,D,jahimes,JAHimes,D+14.96,D+13.99,Himes,James,A.,,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,1913.0,N00029070,,H8CT04172,1031341.0,412282,106744.0,Jim Himes,,20907.0,Jim Himes
Jahana Hayes,F,rep,CT,5.0,CT-5,D,JahanaHayesCT,RepJahanaHayes,D+1.39,D+0.41,Hayes,Jahana,,,https://hayes.house.gov,1415 Longworth House Office Building Washington DC 20515-0705,202-225-4476,,,,,,H001081,,N00043421,,H8CT05245,,412763,181744.0,Jahana Hayes,,21931.0,Jahana Hayes
Eleanor Holmes Norton,F,rep,DC,0.0,DC-1,D,eleanor4dc,EleanorNorton,NaN,NaN,Norton,Eleanor,Holmes,,https://norton.house.gov,2136 Rayburn House Office Building Washington DC 20515-5101,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,CongresswomanNorton,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,N000147,868.0,N00001692,,H0DC00058,882.0,400295,775.0,,,,Eleanor Holmes Norton
Lisa Blunt Rochester,F,rep,DE,0.0,DE-1,D,LisaBRochester,RepLBR,D+13.66,D+12.13,Blunt Rochester,Lisa,,,https://bluntrochester.house.gov,1724 Longworth House Office Building Washington DC 20515-0800,202-225-4165,,,Rep.BluntRochester,,,B001303,,N00038414,,H6DE00206,104772.0,412689,173249.0,Lisa Blunt Rochester,,21706.0,Lisa Blunt Rochester
Matt Gaetz,M,rep,FL,1.0,FL-1,R,mattgaetz,RepMattGaetz,R+43.9,R+44.25,Gaetz,Matt,,,https://gaetz.house.gov,1721 Longworth House Office Building Washington DC 20515-0901,202-225-4136,,,CongressmanMattGaetz,,UClqXcJew_A3s8qiX-T4a9CA,G000578,,N00039503,,H6FL01119,104528.0,412690,117101.0,Matt Gaetz,,21719.0,Matt Gaetz
Neal P. Dunn,M,rep,FL,2.0,FL-2,R,DunnCampaign,drnealdunnfl2,R+38.84,R+39.19,Dunn,Neal,P.,,https://dunn.house.gov,316 Cannon House Office Building Washington DC 20515-0902,202-225-5235,,,drnealdunnfl2,,UCRTGfrYP-RuDzJ2KGok7TRA,D000628,,N00037442,,H6FL02208,104529.0,412691,166297.0,Neal Dunn,,21714.0,Neal Dunn
Kat Cammack,F,rep,FL,3.0,FL-3,R,Kat_Cammack,RepKatCammack,R+20.47,R+20.84,Cammack,Katherine,,,https://cammack.house.gov,1626 Longworth House Office Building Washington DC 20515-0903,202-225-5744,,,,,,C001039,,,,H0FL03175,,456806,,,,,Kat Cammack
John H. Rutherford,M,rep,FL,4.0,FL-4,R,JRutherfordFL,RepRutherfordFL,R+34.67,R+35.03,Rutherford,John,H.,,https://rutherford.house.gov,1711 Longworth House Office Building Washington DC 20515-0904,202-225-2501,,,RepRutherfordFL,,,R000609,,N00039777,,H6FL04105,104531.0,412692,172542.0,John Rutherford (Florida),,21744.0,John Rutherford (Florida politician)
"Al Lawson, Jr.",M,rep,FL,5.0,FL-5,D,AlLawsonJr,RepAlLawsonJr,D+21.43,D+21.06,Lawson,Al,,Jr.,https://lawson.house.gov,2437 Rayburn House Office Building Washington DC 20515-0905,202-225-0123,,,RepAlLawsonJr,,,L000586,,N00030642,,H0FL02086,90480.0,412693,24263.0,Alfred Lawson,,21732.0,Al Lawson
Michael Waltz,M,rep,FL,6.0,FL-6,R,michaelgwaltz,RepMichaelWaltz,R+18.1,R+18.48,Waltz,Michael,,,https://waltz.house.gov,213 Cannon House Office Building Washington DC 20515-0906,202-225-2706,,,,,,W000823,,N00042403,,H8FL06148,,412764,182261.0,Michael Waltz,,21981.0,Michael Waltz
Stephanie N. Murphy,F,rep,FL,7.0,FL-7,D,SMurphyCongress,RepStephMurphy,R+0.04,R+0.41,Murphy,Stephanie,N.,,https://murphy.house.gov,1710 Longworth House Office Building Washington DC 20515-0907,202-225-4035,,,RepStephMurphy,RepStephMurphy,,M001202,,N00040133,,H6FL07140,103502.0,412694,173426.0,Stephanie Murphy,,21738.0,Stephanie Murphy
Bill Posey,M,rep,FL,8.0,FL-8,R,PoseyCampaign,CongBillPosey,R+23.54,R+23.91,Posey,Bill,,,https://posey.house.gov,2150 Rayburn House Office Building Washington DC 20515-0908,202-225-3671,,http://posey.house.gov/news/rss.aspx?documenttypeid=1487,bill.posey15,CongressmanPosey,UCoUwUkDpe1ZYd6tiaZfiMuA,P000599,1915.0,N00029662,,H8FL15107,88959.0,412309,24280.0,Bill Posey,,20909.0,Bill Posey
Darren Soto,M,rep,FL,9.0,FL-9,D,DarrenSoto,RepDarrenSoto,D+7.76,D+7.39,Soto,Darren,,,https://soto.house.gov,2353 Rayburn House Office Building Washington DC 20515-0909,202-225-9889,,,CongressmanDarrenSoto,repdarrensoto,,S001200,,N00037422,,H6FL09179,104534.0,412695,67618.0,Darren Soto,,21746.0,Darren Soto
Val Butler Demings,F,rep,FL,10.0,FL-10,D,val_demings,RepValDemings,D+20.46,D+20.09,Demings,Val,Butler,,https://demings.house.gov,217 Cannon House Office Building Washington DC 20515-0910,202-225-2176,,,RepresentativeValDemings,,UCkcshqwFNJG6XeduOforhig,D000627,,N00033449,,H2FL08063,623713.0,412696,137637.0,Val Demings,,21713.0,Val Demings
Daniel Webster,M,rep,FL,11.0,FL-11,R,WebsterCongress,RepWebster,R+32.9,R+33.27,Webster,Daniel,,,https://webster.house.gov,2184 Rayburn House Office Building Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002.0,N00026335,,"H0FL08208,S4FL00256",30504.0,412410,24302.0,Daniel Webster,,21116.0,Daniel Webster (Florida politician)
Gus M. Bilirakis,M,rep,FL,12.0,FL-12,R,Bilirakis,RepGusBilirakis,R+19.8,R+20.18,Bilirakis,Gus,M.,,https://bilirakis.house.gov,2354 Rayburn House Office Building Washington DC 20515-0912,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,GusBilirakis,RepGusBilirakis,UC2z1uu1n4-60xXs5x1mvLJw,B001257,1838.0,N00027462,,H6FL09070,1022873.0,412250,17318.0,Gus M. Bilirakis,,20758.0,Gus Bilirakis
Charlie Crist,M,rep,FL,13.0,FL-13,D,CharlieCrist,repcharliecrist,D+0.8,D+0.42,Crist,Charlie,,,https://crist.house.gov,215 Cannon House Office Building Washington DC 20515-0913,202-225-5961,,,RepCharlieCrist,,,C001111,,N00002942,,H6FL13205,7960.0,412697,24311.0,Charlie Crist,,21712.0,Charlie Crist
Kathy Castor,F,rep,FL,14.0,FL-14,D,KathyCastorFL,USRepKCastor,D+12.7,D+12.32,Castor,Kathy,,,https://castor.house.gov,2052 Rayburn House Office Building Washington DC 20515-0914,202-225-3376,,http://castor.house.gov/news/rss.aspx,USRepKathyCastor,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,1839.0,N00027514,,"H6FL11126,H6FL11134",1022874.0,412195,53825.0,Kathy Castor,,20708.0,Kathy Castor
C. Scott Franklin,M,rep,FL,15.0,FL-15,R,ScottFranklinFL,RepFranklin,R+13.44,R+13.81,Franklin,C.,Scott,,https://franklin.house.gov,1517 Longworth House Office Building Washington DC 20515-0915,202-225-1252,,,,,,F000472,,,,H0FL15104,,456807,,,,,Scott Franklin (politician)
Vern Buchanan,M,rep,FL,16.0,FL-16,R,Vern2014,VernBuchanan,R+14.9,R+15.28,Buchanan,Vern,,,https://buchanan.house.gov,2110 Rayburn House Office Building Washington DC 20515-0916,202-225-5015,,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,CongressmanBuchanan,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,1840.0,N00027626,,H6FL13148,1021626.0,412196,66247.0,Vern Buchanan,,20709.0,Vern Buchanan
W. Gregory Steube,M,rep,FL,17.0,FL-17,R,gregsteube,RepGregSteube,R+28.47,R+28.84,Steube,W.,Gregory,,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,,,,,S001214,,N00042808,,H8FL17053,,412766,117248.0,Greg Steube,,21971.0,Greg Steube
Brian J. Mast,M,rep,FL,18.0,FL-18,R,BrianMastFL,repbrianmast,R+12.27,R+12.65,Mast,Brian,J.,,https://mast.house.gov,2182 Rayburn House Office Building Washington DC 20515-0918,202-225-3026,,,repbrianmast,repbrianmast,,M001199,,N00037269,,H6FL18097,104540.0,412698,166245.0,Brian Mast,,21735.0,Brian Mast
Byron Donalds,M,rep,FL,19.0,FL-19,R,ByronDonalds,,R+26.9,R+27.27,Donalds,Byron,Lowell,,https://donalds.house.gov,523 Cannon House Office Building Washington DC 20515-0919,202-225-2536,,,,,,D000032,,,,H0FL19205,,456808,,,,,Byron Donalds
Alcee L. Hastings,M,rep,FL,20.0,FL-20,D,alcee4congress,RepHastingsFL,D+58.3,D+57.97,Hastings,Alcee,L.,,https://alceehastings.house.gov,2365 Rayburn House Office Building Washington DC 20515-0920,202-225-1313,,http://www.alceehastings.house.gov/news/rss.aspx,95696782238,RepAlceeHastings,UCaXXiR3YjMuPIlIGRGNnm8A,H000324,511.0,N00002884,,H2FL23021,1858.0,400170,26798.0,Alcee L. Hastings,,29337.0,Alcee Hastings
Lois Frankel,F,rep,FL,21.0,FL-21,D,LoisFrankel,RepLoisFrankel,D+15.26,D+14.89,Frankel,Lois,,,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,,"H2FL14053,H2FL22080",623714.0,412529,8102.0,Lois Frankel,,21321.0,Lois Frankel
Theodore E. Deutch,M,rep,FL,22.0,FL-22,D,TedDeutch,RepTedDeutch,D+10.06,D+9.69,Deutch,Theodore,E.,,https://teddeutch.house.gov,2323 Rayburn House Office Building Washington DC 20515-0922,202-225-3001,,http://teddeutch.house.gov/news/rss.aspx,CongressmanTedDeutch,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,1976.0,N00031317,,H0FL19080,9267613.0,412385,67151.0,Theodore E. Deutch,,20959.0,Ted Deutch
Debbie Wasserman Schultz,F,rep,FL,23.0,FL-23,D,DWStweets,RepDWStweets,D+20.3,D+19.92,Wasserman Schultz,Debbie,,,https://wassermanschultz.house.gov,1114 Longworth House Office Building Washington DC 20515-0923,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWS,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777.0,N00026106,,H4FL20023,86882.0,400623,24301.0,Debbie Wasserman Schultz,,20504.0,Debbie Wasserman Schultz
Frederica S. Wilson,F,rep,FL,24.0,FL-24,D,FSWInTheHouse,RepWilson,D+64.03,D+63.71,Wilson,Frederica,S.,,https://wilson.house.gov,2445 Rayburn House Office Building Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004.0,N00030650,,H0FL17068,87016.0,412412,17319.0,Frederica Wilson,,21118.0,Frederica Wilson
Mario Diaz-Balart,M,rep,FL,25.0,FL-25,R,MarioDBCamp,MarioDB,R+9.3,R+9.68,Diaz-Balart,Mario,,,https://mariodiazbalart.house.gov,374 Cannon House Office Building Washington DC 20515-0925,202-225-4211,,http://mariodiazbalart.house.gov/rss.xml,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,1717.0,N00025337,,H2FL25018,1003562.0,400108,24312.0,Mario Diaz-Balart,,20316.0,Mario Díaz-Balart
Carlos A. Gimenez,M,rep,FL,26.0,FL-26,R,CarlosGimenezFL,RepCarlos,D+9.8,D+9.42,Gimenez,Carlos,A.,,https://gimenez.house.gov,419 Cannon House Office Building Washington DC 20515-0926,202-225-2778,,,,,,G000593,,,,H0FL26036,,456809,81366.0,Carlos Gimenez,,,Carlos A. Giménez
Maria Elvira Salazar,M,rep,FL,27.0,FL-27,R,MaElviraSalazar,RepMariaSalazar,D+10.4,D+10.02,Salazar,Maria,Elvira,,https://salazar.house.gov,1616 Longworth House Office Building Washington DC 20515-0927,202-225-3931,,,,,,S000168,,,,H8FL27185,,456810,182300.0,,,,Maria Elvira Salazar
"Earl L. ""Buddy"" Carter",M,rep,GA,1.0,GA-1,R,Buddy_Carter,RepBuddyCarter,R+20.37,R+21.32,Carter,Earl,L.,,https://buddycarter.house.gov,2432 Rayburn House Office Building Washington DC 20515-1001,202-225-5831,,,congressmanbuddycarter,,UCHQm49T6ikD_ioMAt50AwKQ,C001103,2236.0,N00035346,,H4GA01039,76158.0,412622,32085.0,"Earl ""Buddy"" Carter",,21513.0,Buddy Carter
"Sanford D. Bishop, Jr.",M,rep,GA,2.0,GA-2,D,NaN,SanfordBishop,D+8,D+7,Bishop,Sanford,D.,Jr.,https://bishop.house.gov,2407 Rayburn House Office Building Washington DC 20515-1002,202-225-3631,,http://bishop.house.gov/rss.xml,sanfordbishop,RepSanfordBishop,UCxF9veLBrkr_CqVq5eFYVGg,B000490,91.0,N00002674,,H2GA02031,26194.0,400030,26817.0,Sanford Bishop Jr.,,29339.0,Sanford Bishop
A. Drew Ferguson IV,M,rep,GA,3.0,GA-3,R,DrewFergusonGA,RepDrewFerguson,R+37.7,R+38.53,Ferguson,A.,Drew,IV,https://ferguson.house.gov,1032 Longworth House Office Building Washington DC 20515-1003,202-225-5901,,,RepDrewFerguson,,UCuK7_j2sREWi_7wBAN477bg,F000465,,N00039090,,H6GA03113,104731.0,412700,168132.0,Drew Ferguson,,21717.0,Drew Ferguson (politician)
"Henry C. ""Hank"" Johnson, Jr.",M,rep,GA,4.0,GA-4,D,ReElectHank,RepHankJohnson,D+45.66,D+44.91,Johnson,Henry,C.,Jr.,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,http://hankjohnson.house.gov/rss.xml,1.15357E+11,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,1843.0,N00027848,,H6GA04129,1020576.0,412199,68070.0,"Henry C. Johnson, Jr.",,20712.0,Hank Johnson
Nikema Williams,F,rep,GA,5.0,GA-5,D,NikemaWilliams,RepNikema,D+65.43,D+64.96,Williams,Nikema,Natassha,,https://nikemawilliams.house.gov,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,,,,,,W000788,,,,H0GA05301,,456811,,Nikema Williams,,,Nikema Williams
Lucy McBath,F,rep,GA,6.0,GA-6,D,lucymcbath,replucymcbath,R+14.5,R+15.48,McBath,Lucy,,,https://mcbath.house.gov,1513 Longworth House Office Building Washington DC 20515-1006,202-225-4501,,,,,,M001208,,N00042813,,H8GA06393,,412769,178538.0,Lucy McBath,,21944.0,Lucy McBath
Carolyn Bourdeaux,F,rep,GA,7.0,GA-7,D,Carolyn4GA7,RepBourdeaux,R+17.24,R+18.2,Bourdeaux,Carolyn,,,https://bourdeaux.house.gov,1319 Longworth House Office Building Washington DC 20515-1007,202-225-4272,,,,,,B001312,,,,H8GA07201,,456812,178540.0,,,,Carolyn Bourdeaux
Austin Scott,M,rep,GA,8.0,GA-8,R,AustinScott4GA,AustinScottGA08,R+33.04,R+33.91,Scott,Austin,,,https://austinscott.house.gov,2417 Rayburn House Office Building Washington DC 20515-1008,202-225-6531,,http://austinscott.house.gov/index.php?format=feed&amp;type=rss,RepAustinScott,RepAustinScott,UC5M7eKHKQStktMyjieiHYZQ,S001189,2009.0,N00032457,,H0GA08099,623344.0,412417,11812.0,Austin Scott,,21123.0,Austin Scott (politician)
Andrew S. Clyde,M,rep,GA,9.0,GA-9,R,NaN,,R+63.94,R+64.43,Clyde,Andrew,S.,,https://clyde.house.gov,521 Cannon House Office Building Washington DC 20515-1009,202-225-9893,,,,,,C001116,,,,H0GA09246,,456813,,,,,Andrew Clyde
Jody B. Hice,M,rep,GA,10.0,GA-10,R,JodyHice,congressmanhice,R+31.47,R+32.35,Hice,Jody,B.,,https://hice.house.gov,404 Cannon House Office Building Washington DC 20515-1010,202-225-4101,,,CongressmanJodyHice,,UCzUMsS8DusN2QLpgweFthgQ,H001071,2237.0,N00032243,,H0GA07125,94974.0,412623,122246.0,Jody Hice,,21514.0,Jody Hice
Barry Loudermilk,M,rep,GA,11.0,GA-11,R,standwithbarry,RepLoudermilk,R+34.2,R+35.07,Loudermilk,Barry,,,https://loudermilk.house.gov,2133 Rayburn House Office Building Washington DC 20515-1011,202-225-2931,,,reploudermilk,,UC2Kfw8fjca8k3w3KpzL5tNg,L000583,2238.0,N00035347,,H4GA11061,76165.0,412624,31618.0,Barry Loudermilk,,21515.0,Barry Loudermilk
Rick W. Allen,M,rep,GA,12.0,GA-12,R,rickallen,reprickallen,R+20.47,R+21.42,Allen,Rick,W.,,https://allen.house.gov,570 Cannon House Office Building Washington DC 20515-1012,202-225-2823,,,CongressmanRickAllen,,UCZPoYXHFDAV17BGLMzGAmpg,A000372,2239.0,N00033720,,H2GA12121,62545.0,412625,136062.0,Rick Allen,,21516.0,Rick W. Allen
David Scott,M,rep,GA,13.0,GA-13,D,NaN,RepDavidScott,D+36.93,D+36.09,Scott,David,,,https://davidscott.house.gov,468 Cannon House Office Building Washington DC 20515-1013,202-225-2939,,http://davidscott.house.gov/news/rss.aspx,1.13304E+11,RepDavidScott,UCgf28zRkLSqAUiPuJhGdF0w,S001157,1722.0,N00024871,,H2GA13012,1003567.0,400363,7826.0,David Scott (Georgia),,20321.0,David Scott (Georgia politician)
Marjorie Taylor Greene,F,rep,GA,14.0,GA-14,R,mtgreenee,RepMTG,R+56.97,R+57.57,Greene,Marjorie,Taylor,,https://greene.house.gov,1023 Longworth House Office Building Washington DC 20515-1014,202-225-5211,,,,,,G000596,,,,H0GA06192,,456814,,Marjorie Taylor Greene,,,Marjorie Taylor Greene
Michael F. Q. San Nicolas,M,rep,GU,0.0,GU-1,D,NaN,GuamCongressman,NaN,NaN,San Nicolas,Michael,F. Q.,,https://sannicolas.house.gov,1632 Longworth House Office Building Washington DC 20515-5301,202-225-1188,,,CongressmanMichaelF.Q.SanNicolas,,UCVroMJWH3jsh4shPSlp24sw,S001204,,N00042619,,H8GU01020,,412770,,,,,Michael San Nicolas
Ed Case,M,rep,HI,1.0,HI-1,D,EdCaseHawaii,RepEdCase,D+35.57,D+35.73,Case,Ed,,,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,,,,,C001055,1693.0,N00025882,,H2HI02128,,400069,,Ed Case,,20322.0,Ed Case
Kaiali’i Kahele,M,rep,HI,2.0,HI-2,D,kaikahele,RepKahele,D+36.37,D+36.52,Kahele,Kaialiʻi,,,https://kahele.house.gov,1205 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,,,,,K000396,,,,H0HI02155,,456815,,,,,Kai Kahele
Ashley Hinson,F,rep,IA,1.0,IA-1,R,hinsonashley,RepAshleyHinson,D+0.74,R+2.84,Hinson,Ashley,,,https://hinson.house.gov,1429 Longworth House Office Building Washington DC 20515-1501,202-225-2911,,,,,,H001091,,,,H0IA01174,,456816,168783.0,Ashley Hinson,,,Ashley Hinson
Mariannette Miller-Meeks,F,rep,IA,2.0,IA-2,R,millermeeks,RepMMM,D+0.14,R+3.44,Miller-Meeks,Mariannette,Jane,,https://millermeeks.house.gov,1716 Longworth House Office Building Washington DC 20515-1502,202-225-6576,,,,,,M001215,,,,H8IA02043,,456817,103294.0,Mariannette Miller-Meeks,,,Mariannette Miller-Meeks
Cynthia Axne,F,rep,IA,3.0,IA-3,D,Axne4Congress,RepCindyAxne,R+2.42,R+6,Axne,Cynthia,,,https://axne.house.gov,1034 Longworth House Office Building Washington DC 20515-1503,202-225-5476,,,,,,A000378,,N00041104,,H8IA03124,,412772,179226.0,Cindy Axne,,21902.0,Cindy Axne
Randy Feenstra,M,rep,IA,4.0,IA-4,R,RandyFeenstra,RepFeenstra,R+22.46,R+25.87,Feenstra,Randy,L.,,https://feenstra.house.gov,1440 Longworth House Office Building Washington DC 20515-1504,202-225-4426,,,,,,F000446,,,,H0IA04145,,456818,103301.0,Randy Feenstra,,,Randy Feenstra
Russ Fulcher,M,rep,ID,1.0,ID-1,R,RussFulcher,RepRussFulcher,R+39.58,R+37.21,Fulcher,Russ,,,https://fulcher.house.gov,1520 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,,,,,F000469,,N00041335,,H8ID01124,,412773,33091.0,Russ Fulcher,,21920.0,Russ Fulcher
Michael K. Simpson,M,rep,ID,2.0,ID-2,R,MikeSimpson4ID,CongMikeSimpson,R+29.95,R+27.6,Simpson,Michael,K.,,https://simpson.house.gov,2084 Rayburn House Office Building Washington DC 20515-1202,202-225-5531,,http://simpson.house.gov/news/rss.aspx,96007744606,CongMikeSimpson,UCNXe0rJJeULTAP_7oyQNw8g,S001148,1590.0,N00006263,,H8ID02064,57889.0,400376,2917.0,Michael K. Simpson,,29910.0,Mike Simpson
Bobby L. Rush,M,rep,IL,1.0,IL-1,D,bobbyrushfor1st,RepBobbyRush,D+51.63,D+51.46,Rush,Bobby,L.,,https://rush.house.gov,2188 Rayburn House Office Building Washington DC 20515-1301,202-225-4372,,http://rush.house.gov/rss.xml,congressmanbobbyrush,CongressmanRush,UCbWqxBnS_w_uFTdQAL0YH5g,R000515,1003.0,N00004887,,H2IL01042,26127.0,400350,26831.0,Bobby Rush,,29346.0,Bobby Rush
Robin L. Kelly,F,rep,IL,2.0,IL-2,D,RobinLynneKelly,RepRobinKelly,D+56.06,D+55.86,Kelly,Robin,L.,,https://robinkelly.house.gov,2416 Rayburn House Office Building Washington DC 20515-1302,202-225-0773,,http://robinkelly.house.gov/rss.xml,reprobinkelly,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,2190.0,N00035215,,H2IL02172,70399.0,412595,33384.0,Robin Kelly,,21371.0,Robin Kelly
Marie Newman,F,rep,IL,3.0,IL-3,D,Marie4Congress,RepMarieNewman,D+10.7,D+10.71,Newman,Marie,,,https://newman.house.gov,1022 Longworth House Office Building Washington DC 20515-1303,202-225-5701,,,,,,N000192,,,,H8IL03102,,456819,,,,,Marie Newman
"Jesús G. ""Chuy"" García",M,rep,IL,4.0,IL-4,D,ChuyForCongress,RepChuyGarcia,D+63.26,D+62.99,García,Jesús,G.,,https://chuygarcia.house.gov,1519 Longworth House Office Building Washington DC 20515-1304,202-225-8203,,,,,,G000586,,N00042114,,H8IL04134,,412774,6261.0,Jesus Garcia,,21921.0,"Jesús ""Chuy"" García"
Mike Quigley,M,rep,IL,5.0,IL-5,D,NaN,RepMikeQuigley,D+38.53,D+38.45,Quigley,Mike,,,https://quigley.house.gov,2078 Rayburn House Office Building Washington DC 20515-1305,202-225-4061,,http://quigley.house.gov/index.php?format=feed&amp;type=rss,repmikequigley,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,Q000023,1967.0,N00030581,,H0IL05096,9263344.0,412331,83310.0,Michael Quigley,,20954.0,Mike Quigley (politician)
Sean Casten,M,rep,IL,6.0,IL-6,D,SeanCasten,RepCasten,R+2,R+1.98,Casten,Sean,,,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,,,,,C001117,,N00041338,,H8IL06139,,412775,176982.0,Sean Casten,,21906.0,Sean Casten
Danny K. Davis,M,rep,IL,7.0,IL-7,D,DannyKDavis7th,RepDannyDavis,D+73.33,D+72.94,Davis,Danny,K.,,https://davis.house.gov,2159 Rayburn House Office Building Washington DC 20515-1307,202-225-5006,,http://davis.house.gov/index.php?format=feed&type=rss,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,1477.0,N00004884,,H4IL07037,44325.0,400093,233.0,Danny K. Davis,,29717.0,Danny K. Davis
